ttl,total_len,protocol,t_delta,label
128,84,udp,0.000126,BENIGN
128,75,udp,6.2e-05,BENIGN
128,75,udp,0.001178,BENIGN
128,71,udp,0.000112,BENIGN
128,75,tcp,0.024889,BENIGN
64,76,udp,0.225877,BENIGN
118,1500,tcp,0.00017,BENIGN
128,74,udp,0.000366,BENIGN
64,76,udp,0.592338,BENIGN
64,455,tcp,0.001774,BENIGN
64,76,udp,0.037466,BENIGN
57,2960,tcp,7.5e-05,BENIGN
128,89,udp,5.9e-05,BENIGN
57,2960,tcp,7.2e-05,BENIGN
128,60,udp,3e-06,BENIGN
55,1500,tcp,0.000207,BENIGN
64,76,udp,0.09649,BENIGN
236,101,tcp,1e-06,BENIGN
242,1500,tcp,0.000218,BENIGN
128,80,udp,0.000174,BENIGN
64,98,tcp,0.004391,BENIGN
128,464,tcp,6.4e-05,BENIGN
64,89,tcp,0.002128,BENIGN
128,78,udp,6e-06,BENIGN
235,1233,tcp,9e-06,BENIGN
64,197,tcp,0.000371,BENIGN
64,1147,tcp,0.000112,BENIGN
64,1500,tcp,1.4e-05,BENIGN
128,79,udp,0.000177,BENIGN
128,85,udp,0.000177,BENIGN
64,76,udp,0.005499,BENIGN
64,67,udp,4e-06,BENIGN
64,78,udp,1e-06,BENIGN
128,71,udp,1.5e-05,BENIGN
128,72,udp,3e-06,BENIGN
128,78,udp,0.498944,BENIGN
128,68,udp,6.6e-05,BENIGN
52,1470,tcp,0.000151,BENIGN
128,83,udp,0.000144,BENIGN
118,1500,tcp,0.000116,BENIGN
128,71,udp,3e-06,BENIGN
128,80,udp,0.000107,BENIGN
128,81,udp,0.000176,BENIGN
64,76,udp,0.011783,BENIGN
64,76,udp,0.131789,BENIGN
64,76,udp,0.002885,BENIGN
128,83,udp,1.2e-05,BENIGN
64,96,udp,7e-06,BENIGN
64,76,udp,5e-06,BENIGN
128,94,udp,0.000175,BENIGN
128,80,udp,0.000168,BENIGN
128,74,udp,3.3e-05,BENIGN
128,78,udp,1.8e-05,BENIGN
64,215,tcp,0.000212,BENIGN
118,1500,tcp,0.000187,BENIGN
128,138,tcp,0.00428,BENIGN
118,1500,tcp,0.000179,BENIGN
128,79,udp,8.2e-05,BENIGN
52,1470,tcp,0.000114,BENIGN
128,74,udp,3e-06,BENIGN
128,74,udp,0.000378,BENIGN
64,76,udp,1.2e-05,BENIGN
128,71,udp,0.000133,BENIGN
128,78,udp,0.205365,BENIGN
64,263,udp,2e-06,BENIGN
128,69,udp,0.000168,BENIGN
64,76,udp,0.000314,BENIGN
128,75,udp,7.1e-05,BENIGN
128,78,udp,0.130597,BENIGN
128,72,udp,0.000163,BENIGN
64,76,udp,0.005085,BENIGN
64,244,tcp,0.0001,BENIGN
52,1360,tcp,0.000179,BENIGN
128,76,udp,0.000185,BENIGN
128,78,udp,6.6e-05,BENIGN
128,85,udp,0.000182,BENIGN
52,1470,tcp,0.002402,BENIGN
128,166,tcp,0.003846,BENIGN
52,1500,tcp,9.9e-05,BENIGN
128,58,udp,0.00015,BENIGN
128,107,udp,0.000162,BENIGN
64,681,tcp,0.000454,BENIGN
118,2960,tcp,0.000192,BENIGN
53,1470,tcp,0.0,BENIGN
128,59,udp,3e-06,BENIGN
64,1365,tcp,0.000503,BENIGN
51,91,tcp,0.00107,BENIGN
52,1470,tcp,0.000687,BENIGN
128,84,udp,0.000172,BENIGN
64,59,udp,0.001526,BENIGN
64,76,udp,0.00331,BENIGN
128,2709,tcp,0.000442,BENIGN
64,78,udp,2e-06,BENIGN
128,95,udp,0.000149,BENIGN
54,83,tcp,0.000385,BENIGN
118,1500,tcp,0.000116,BENIGN
245,568,tcp,9.9e-05,BENIGN
118,2960,tcp,0.000183,BENIGN
64,78,udp,0.000672,BENIGN
64,104,tcp,4.8e-05,BENIGN
118,2960,tcp,8.1e-05,BENIGN
128,58,udp,3e-06,BENIGN
64,5844,tcp,5.2e-05,BENIGN
128,255,tcp,0.001195,BENIGN
128,88,udp,0.000184,BENIGN
54,2960,tcp,0.000118,BENIGN
118,1500,tcp,0.000109,BENIGN
128,71,tcp,6.2e-05,BENIGN
128,89,udp,0.000172,BENIGN
64,76,udp,0.574908,BENIGN
128,335,tcp,1e-06,BENIGN
118,2960,tcp,0.000192,BENIGN
128,82,udp,0.000273,BENIGN
128,93,udp,0.000154,BENIGN
118,2960,tcp,0.000113,BENIGN
64,76,udp,0.003301,BENIGN
128,72,udp,0.000269,BENIGN
64,76,udp,0.011029,BENIGN
54,1500,tcp,0.000144,BENIGN
128,79,udp,4.6e-05,BENIGN
245,1500,tcp,0.00022,BENIGN
64,120,tcp,2e-06,BENIGN
64,76,udp,0.009358,BENIGN
128,68,udp,0.000149,BENIGN
64,89,tcp,0.000532,BENIGN
128,72,udp,0.000162,BENIGN
128,72,udp,0.000148,BENIGN
64,76,udp,0.032605,BENIGN
64,76,udp,0.081567,BENIGN
57,2960,tcp,3.4e-05,BENIGN
235,1472,tcp,0.00015,BENIGN
128,82,udp,0.000175,BENIGN
64,90,udp,0.000151,BENIGN
64,76,udp,0.007464,BENIGN
118,2960,tcp,1.3e-05,BENIGN
128,75,udp,0.000203,BENIGN
128,62,udp,0.00119,BENIGN
128,70,udp,0.000106,BENIGN
51,1500,tcp,0.000122,BENIGN
128,77,udp,0.000143,BENIGN
64,78,udp,1e-06,BENIGN
128,80,udp,2.2e-05,BENIGN
128,246,tcp,4.6e-05,BENIGN
128,61,udp,0.000193,BENIGN
64,76,udp,5.3e-05,BENIGN
128,71,udp,3.3e-05,BENIGN
53,2948,tcp,4.4e-05,BENIGN
52,4420,tcp,0.000193,BENIGN
64,85,udp,4.8e-05,BENIGN
128,69,udp,0.000168,BENIGN
64,1500,tcp,6.9e-05,BENIGN
64,455,tcp,0.000498,BENIGN
128,72,udp,0.033441,BENIGN
128,83,udp,0.000158,BENIGN
128,105,udp,0.000181,BENIGN
128,63,udp,4.8e-05,BENIGN
128,66,udp,5e-05,BENIGN
128,132,tcp,4.9e-05,BENIGN
64,76,udp,3e-06,BENIGN
128,77,udp,0.000197,BENIGN
64,62,udp,3e-06,BENIGN
128,86,udp,0.000155,BENIGN
128,70,udp,3e-06,BENIGN
118,1500,tcp,0.000176,BENIGN
128,88,udp,0.000185,BENIGN
53,1500,tcp,0.000191,BENIGN
64,76,udp,0.012239,BENIGN
64,88,tcp,0.012578,BENIGN
118,1500,tcp,0.000232,BENIGN
128,237,tcp,0.002362,BENIGN
53,192,tcp,3e-06,BENIGN
128,81,udp,0.000198,BENIGN
57,2948,tcp,0.000191,BENIGN
118,1500,tcp,0.000266,BENIGN
64,68,udp,0.14782,BENIGN
128,124,tcp,4e-06,BENIGN
64,626,tcp,0.000167,BENIGN
52,1470,tcp,0.00022,BENIGN
118,1500,tcp,0.000234,BENIGN
57,1500,tcp,0.000188,BENIGN
245,111,tcp,0.000287,BENIGN
64,78,udp,2e-06,BENIGN
128,92,udp,3.2e-05,BENIGN
128,198,tcp,4.9e-05,BENIGN
128,80,udp,7.3e-05,BENIGN
64,216,udp,4.8e-05,BENIGN
128,89,udp,0.00018,BENIGN
64,455,tcp,0.082387,BENIGN
241,109,tcp,4.8e-05,BENIGN
57,1500,tcp,0.000191,BENIGN
245,1500,tcp,0.000387,BENIGN
128,80,udp,0.000204,BENIGN
128,2823,tcp,0.000192,BENIGN
118,2960,tcp,7.2e-05,BENIGN
128,78,udp,0.139079,BENIGN
128,93,udp,0.000175,BENIGN
128,1500,tcp,0.0021,BENIGN
255,67,udp,0.208462,BENIGN
54,1500,tcp,0.003771,BENIGN
64,4420,tcp,0.000141,BENIGN
128,117,udp,0.00016,BENIGN
118,1500,tcp,0.000165,BENIGN
241,1500,tcp,0.000333,BENIGN
128,86,tcp,0.000147,BENIGN
64,76,udp,4.1e-05,BENIGN
64,76,udp,0.000121,BENIGN
128,93,udp,8e-05,BENIGN
128,131,tcp,0.000135,BENIGN
128,81,udp,0.000156,BENIGN
242,1500,tcp,0.00082,BENIGN
64,76,udp,0.054487,BENIGN
52,1470,tcp,4e-06,BENIGN
118,1500,tcp,0.000112,BENIGN
128,58,udp,3e-06,BENIGN
128,73,udp,0.000131,BENIGN
118,1500,tcp,0.000268,BENIGN
54,1500,tcp,0.0,BENIGN
128,84,udp,0.000179,BENIGN
64,78,udp,1e-06,BENIGN
128,78,udp,0.220784,BENIGN
128,79,udp,0.000235,BENIGN
64,1357,tcp,0.012449,BENIGN
128,74,udp,0.000147,BENIGN
128,64,udp,8.9e-05,BENIGN
128,78,udp,0.000184,BENIGN
118,1500,tcp,0.002454,BENIGN
128,79,udp,0.000267,BENIGN
64,76,udp,0.176937,BENIGN
128,79,udp,6.9e-05,BENIGN
118,1500,tcp,0.000178,BENIGN
50,461,tcp,4e-06,BENIGN
64,78,udp,1e-06,BENIGN
64,76,udp,0.16673,BENIGN
128,73,udp,0.000173,BENIGN
64,76,udp,3e-06,BENIGN
50,1500,tcp,0.000211,BENIGN
64,78,udp,4.8e-05,BENIGN
64,105,tcp,3e-06,BENIGN
52,1470,tcp,9.1e-05,BENIGN
118,2960,tcp,0.000191,BENIGN
128,133,tcp,0.001809,BENIGN
128,210,tcp,0.006581,BENIGN
64,76,udp,0.011801,BENIGN
64,78,udp,1e-06,BENIGN
128,91,tcp,0.000144,BENIGN
118,1500,tcp,0.000156,BENIGN
118,2960,tcp,2.9e-05,BENIGN
57,2948,tcp,0.000122,BENIGN
57,1500,tcp,7.5e-05,BENIGN
64,76,udp,0.00615,BENIGN
245,1500,tcp,0.000221,BENIGN
241,1500,tcp,0.000258,BENIGN
128,108,tcp,0.00039,BENIGN
128,76,udp,0.000179,BENIGN
118,1500,tcp,0.000225,BENIGN
64,60,udp,0.000194,BENIGN
128,92,udp,8.2e-05,BENIGN
128,76,udp,0.000159,BENIGN
64,76,udp,0.004719,BENIGN
64,83,tcp,0.000201,BENIGN
128,74,udp,0.00018,BENIGN
57,314,tcp,0.004073,BENIGN
128,80,udp,1.9e-05,BENIGN
118,1500,tcp,0.000166,BENIGN
128,81,udp,7e-06,BENIGN
64,78,udp,1e-06,BENIGN
118,1500,tcp,0.000173,BENIGN
128,94,udp,0.000177,BENIGN
64,62,udp,0.000141,BENIGN
128,78,udp,1e-06,BENIGN
54,848,tcp,1.8e-05,BENIGN
128,68,udp,0.0,BENIGN
64,96,udp,0.000141,BENIGN
64,76,udp,0.00012,BENIGN
128,82,udp,0.00012,BENIGN
64,76,udp,3e-06,BENIGN
128,124,tcp,0.000349,BENIGN
128,77,udp,0.000155,BENIGN
128,86,tcp,0.000426,BENIGN
128,70,udp,0.000132,BENIGN
52,236,tcp,1e-06,BENIGN
64,71,udp,1e-06,BENIGN
64,76,udp,0.000379,BENIGN
64,279,tcp,2e-05,BENIGN
128,74,udp,0.000265,BENIGN
118,2960,tcp,0.000109,BENIGN
64,955,tcp,9.4e-05,BENIGN
128,78,udp,7e-06,BENIGN
48,2948,tcp,0.000272,BENIGN
128,66,udp,3.6e-05,BENIGN
128,237,tcp,0.000531,BENIGN
54,1500,tcp,5.2e-05,BENIGN
128,79,udp,0.000113,BENIGN
64,4335,tcp,0.000132,BENIGN
234,83,tcp,0.053583,BENIGN
108,1500,tcp,0.000161,BENIGN
64,1331,tcp,0.00043,BENIGN
128,84,udp,2.1e-05,BENIGN
118,1500,tcp,9.7e-05,BENIGN
64,76,udp,0.000931,BENIGN
128,71,tcp,0.000386,BENIGN
43,1500,tcp,4e-06,BENIGN
128,79,udp,0.00032,BENIGN
242,1500,tcp,0.001675,BENIGN
236,391,tcp,0.000558,BENIGN
128,86,tcp,2.6e-05,BENIGN
64,356,tcp,8.5e-05,BENIGN
128,646,tcp,0.016982,BENIGN
128,83,udp,2.9e-05,BENIGN
241,2948,tcp,0.000195,BENIGN
128,73,udp,4.7e-05,BENIGN
64,178,tcp,0.01355,BENIGN
128,64,udp,3e-06,BENIGN
128,86,udp,2.1e-05,BENIGN
128,74,udp,0.00013,BENIGN
64,98,tcp,6e-06,BENIGN
53,927,tcp,4.5e-05,BENIGN
118,2960,tcp,0.000231,BENIGN
64,76,udp,0.058412,BENIGN
118,1500,tcp,0.000164,BENIGN
128,89,udp,0.000255,BENIGN
239,1694,tcp,2.5e-05,BENIGN
118,1500,tcp,0.00027,BENIGN
118,1500,tcp,5.3e-05,BENIGN
128,460,tcp,7.7e-05,BENIGN
118,1500,tcp,7.3e-05,BENIGN
53,282,tcp,0.005396,BENIGN
118,2960,tcp,2e-06,BENIGN
64,104,tcp,4.7e-05,BENIGN
128,64,udp,3e-06,BENIGN
64,76,udp,0.696944,BENIGN
128,71,tcp,0.015827,BENIGN
64,76,udp,0.031559,BENIGN
242,1500,tcp,0.000191,BENIGN
64,90,udp,0.000102,BENIGN
128,229,udp,0.180357,BENIGN
64,557,tcp,7.2e-05,BENIGN
64,455,tcp,4e-06,BENIGN
57,3313,tcp,3e-05,BENIGN
128,133,tcp,3e-06,BENIGN
64,78,udp,9e-06,BENIGN
64,75,udp,0.0,BENIGN
51,424,tcp,0.000171,BENIGN
118,1500,tcp,0.000208,BENIGN
128,79,udp,1.6e-05,BENIGN
128,72,udp,9.1e-05,BENIGN
128,71,tcp,6.4e-05,BENIGN
57,1500,tcp,0.000617,BENIGN
64,90,udp,0.000112,BENIGN
52,2960,tcp,9e-05,BENIGN
51,1500,tcp,0.000191,BENIGN
128,78,udp,6e-06,BENIGN
64,76,udp,0.000293,BENIGN
128,64,udp,0.000407,BENIGN
128,78,tcp,4.4e-05,BENIGN
64,215,tcp,0.000236,BENIGN
128,62,udp,4.5e-05,BENIGN
53,1470,tcp,4.9e-05,BENIGN
128,65,udp,0.006456,BENIGN
128,79,udp,0.000283,BENIGN
64,483,tcp,0.000172,BENIGN
64,76,udp,0.127654,BENIGN
64,76,udp,0.001665,BENIGN
128,70,udp,5.5e-05,BENIGN
64,251,tcp,0.000121,BENIGN
52,1470,tcp,0.000318,BENIGN
64,2875,tcp,3.3e-05,BENIGN
55,1637,tcp,0.000117,BENIGN
128,488,tcp,0.000166,BENIGN
64,90,udp,0.000172,BENIGN
64,610,tcp,0.008463,BENIGN
242,2960,tcp,0.000192,BENIGN
44,86,tcp,3e-06,BENIGN
64,2875,tcp,0.000111,BENIGN
53,1500,tcp,0.000192,BENIGN
128,77,udp,0.000169,BENIGN
118,2960,tcp,0.000113,BENIGN
245,1500,tcp,0.000151,BENIGN
128,58,udp,4e-06,BENIGN
128,75,udp,0.000209,BENIGN
128,75,udp,0.000187,BENIGN
64,1602,tcp,0.016491,BENIGN
128,73,udp,0.000145,BENIGN
64,76,udp,0.407636,BENIGN
57,1437,tcp,0.000139,BENIGN
128,78,tcp,0.000115,BENIGN
128,70,udp,0.000128,BENIGN
55,1500,tcp,0.0001,BENIGN
128,116,udp,0.000174,BENIGN
128,129,udp,9.8e-05,BENIGN
53,1470,tcp,0.000183,BENIGN
57,1500,tcp,0.000211,BENIGN
118,2960,tcp,0.000182,BENIGN
51,1500,tcp,0.000144,BENIGN
128,65,udp,3e-06,BENIGN
242,365,tcp,0.000959,BENIGN
64,76,udp,5e-06,BENIGN
245,1500,tcp,0.00019,BENIGN
128,72,udp,1.8e-05,BENIGN
128,59,udp,4.9e-05,BENIGN
128,78,udp,2e-06,BENIGN
128,2487,tcp,0.000192,BENIGN
128,65,udp,0.000162,BENIGN
128,71,tcp,0.000106,BENIGN
118,2960,tcp,0.000192,BENIGN
64,76,udp,0.000132,BENIGN
57,1500,tcp,0.000227,BENIGN
128,73,udp,0.000282,BENIGN
128,86,tcp,1.6e-05,BENIGN
55,1500,tcp,0.000175,BENIGN
118,2960,tcp,3.9e-05,BENIGN
128,78,udp,0.000252,BENIGN
128,78,udp,1e-06,BENIGN
128,73,udp,7.5e-05,BENIGN
64,569,tcp,9.7e-05,BENIGN
118,2960,tcp,0.00012,BENIGN
128,84,udp,0.000124,BENIGN
64,78,udp,2e-06,BENIGN
57,1472,tcp,0.000186,BENIGN
64,1500,tcp,2.5e-05,BENIGN
64,76,udp,3.1e-05,BENIGN
57,1500,tcp,0.000179,BENIGN
64,78,udp,3e-05,BENIGN
128,79,udp,0.000157,BENIGN
64,76,udp,0.098964,BENIGN
64,78,udp,8e-06,BENIGN
64,70,udp,0.001051,BENIGN
255,97,udp,0.054017,BENIGN
128,356,tcp,0.000131,BENIGN
64,76,udp,0.001017,BENIGN
128,81,udp,0.000166,BENIGN
64,76,udp,0.03664,BENIGN
64,201,tcp,0.000392,BENIGN
128,73,udp,0.000183,BENIGN
52,86,tcp,3e-06,BENIGN
128,68,udp,1e-06,BENIGN
128,78,udp,1e-06,BENIGN
118,1500,tcp,0.000113,BENIGN
64,98,tcp,0.011424,BENIGN
128,81,udp,5.2e-05,BENIGN
128,69,udp,0.000195,BENIGN
128,557,tcp,0.000505,BENIGN
64,455,tcp,4.8e-05,BENIGN
64,506,tcp,0.00096,BENIGN
245,2948,tcp,4.5e-05,BENIGN
128,69,udp,8.1e-05,BENIGN
128,71,udp,0.000189,BENIGN
128,148,tcp,0.000295,BENIGN
128,77,udp,0.000175,BENIGN
64,76,udp,0.001028,BENIGN
57,589,tcp,2e-06,BENIGN
64,76,udp,0.036807,BENIGN
64,5880,tcp,2.5e-05,BENIGN
128,74,udp,0.000345,BENIGN
128,74,udp,5.6e-05,BENIGN
57,1500,tcp,0.000217,BENIGN
128,90,udp,0.000161,BENIGN
118,1500,tcp,9.6e-05,BENIGN
128,88,tcp,4e-06,BENIGN
245,1500,tcp,0.000188,BENIGN
52,90,tcp,0.001818,BENIGN
128,94,udp,5.5e-05,BENIGN
128,85,udp,0.000142,BENIGN
64,215,tcp,0.003015,BENIGN
64,592,tcp,0.000184,BENIGN
242,4420,tcp,1e-06,BENIGN
118,1500,tcp,7.2e-05,BENIGN
128,76,udp,0.000137,BENIGN
118,1500,tcp,0.000193,BENIGN
128,56,tcp,4.8e-05,BENIGN
128,69,udp,0.000155,BENIGN
64,58,udp,4.8e-05,BENIGN
128,230,tcp,0.000241,BENIGN
128,77,udp,3e-05,BENIGN
128,320,tcp,4.8e-05,BENIGN
128,107,udp,6.3e-05,BENIGN
57,1500,tcp,0.000191,BENIGN
118,2960,tcp,0.000115,BENIGN
64,78,udp,7e-06,BENIGN
128,80,udp,0.000178,BENIGN
56,1500,tcp,0.000222,BENIGN
128,94,udp,7e-05,BENIGN
128,121,udp,0.000204,BENIGN
118,1500,tcp,0.000192,BENIGN
128,69,udp,8.8e-05,BENIGN
64,240,udp,1e-06,BENIGN
64,76,udp,5e-06,BENIGN
128,407,tcp,0.019955,BENIGN
128,80,udp,0.000147,BENIGN
128,1500,tcp,0.05471,BENIGN
242,1446,tcp,0.000138,BENIGN
118,2960,tcp,0.000108,BENIGN
128,102,udp,0.000192,BENIGN
128,63,udp,4.6e-05,BENIGN
128,78,udp,0.010316,BENIGN
128,86,tcp,3e-06,BENIGN
128,70,udp,0.000159,BENIGN
64,76,udp,0.012374,BENIGN
64,76,udp,0.015086,BENIGN
128,412,tcp,0.003191,BENIGN
64,60,udp,2.7e-05,BENIGN
45,1470,tcp,0.000226,BENIGN
64,78,udp,1e-05,BENIGN
128,71,tcp,4e-05,BENIGN
128,72,udp,0.000215,BENIGN
128,645,tcp,0.001959,BENIGN
64,1017,tcp,0.039095,BENIGN
64,78,udp,0.022059,BENIGN
236,71,tcp,1e-06,BENIGN
128,67,udp,3e-06,BENIGN
118,1500,tcp,0.000192,BENIGN
57,1500,tcp,0.000184,BENIGN
64,888,tcp,0.004884,BENIGN
118,2960,tcp,5.4e-05,BENIGN
64,1500,tcp,2.3e-05,BENIGN
128,410,tcp,0.000353,BENIGN
64,59,udp,1e-06,BENIGN
128,62,udp,1e-06,BENIGN
55,1500,tcp,0.000212,BENIGN
52,1470,tcp,1e-06,BENIGN
128,69,udp,0.000226,BENIGN
128,78,udp,2e-06,BENIGN
64,76,udp,0.006709,BENIGN
57,1500,tcp,0.000144,BENIGN
128,61,udp,0.000157,BENIGN
242,365,tcp,0.001789,BENIGN
64,1500,tcp,2e-06,BENIGN
64,58,tcp,1e-06,BENIGN
243,909,tcp,0.0033,BENIGN
128,75,udp,0.000207,BENIGN
54,1500,tcp,1e-06,BENIGN
64,90,udp,1.5e-05,BENIGN
128,407,tcp,0.000863,BENIGN
64,76,udp,0.002001,BENIGN
64,76,udp,0.081057,BENIGN
64,98,tcp,0.054026,BENIGN
54,1500,tcp,0.000327,BENIGN
64,77,tcp,3.8e-05,BENIGN
64,1500,tcp,3.1e-05,BENIGN
64,76,udp,0.000112,BENIGN
64,76,udp,0.076732,BENIGN
128,79,udp,5e-06,BENIGN
128,475,tcp,0.003973,BENIGN
128,148,tcp,0.000124,BENIGN
64,76,udp,0.058886,BENIGN
128,68,udp,0.000219,BENIGN
128,75,udp,0.000202,BENIGN
128,83,udp,0.000176,BENIGN
240,1500,tcp,0.000317,BENIGN
64,78,udp,2e-06,BENIGN
128,78,udp,6e-06,BENIGN
236,2948,tcp,0.000659,BENIGN
128,92,tcp,0.000128,BENIGN
64,67,udp,4e-06,BENIGN
64,78,udp,2e-06,BENIGN
118,1500,tcp,0.000165,BENIGN
64,63,udp,4e-06,BENIGN
52,1470,tcp,0.002251,BENIGN
128,271,tcp,0.000161,BENIGN
64,5880,tcp,0.000111,BENIGN
128,80,udp,5.8e-05,BENIGN
128,71,tcp,0.012196,BENIGN
53,2960,tcp,0.000135,BENIGN
64,76,udp,0.066613,BENIGN
64,76,udp,0.003454,BENIGN
64,76,udp,0.856205,BENIGN
53,1162,tcp,0.00014,BENIGN
64,58,tcp,4e-06,BENIGN
64,78,udp,0.336476,BENIGN
128,78,udp,0.000203,BENIGN
128,69,udp,0.000263,BENIGN
245,1500,tcp,1.2e-05,BENIGN
64,90,udp,2.3e-05,BENIGN
128,68,udp,9.5e-05,BENIGN
128,234,tcp,9.3e-05,BENIGN
64,455,tcp,4.8e-05,BENIGN
54,1500,tcp,0.000216,BENIGN
128,71,udp,0.000138,BENIGN
64,58,udp,0.000443,BENIGN
42,1885,tcp,0.000304,BENIGN
64,61,udp,4e-06,BENIGN
128,79,udp,7.6e-05,BENIGN
64,78,udp,6e-06,BENIGN
128,70,udp,0.046321,BENIGN
128,86,tcp,0.014521,BENIGN
128,63,udp,3e-06,BENIGN
64,911,tcp,0.000489,BENIGN
52,1470,tcp,0.000136,BENIGN
128,61,udp,0.000868,BENIGN
128,67,udp,3.5e-05,BENIGN
52,1500,tcp,0.000191,BENIGN
118,1500,tcp,0.000194,BENIGN
128,1028,tcp,4.4e-05,BENIGN
128,70,udp,0.000201,BENIGN
64,905,tcp,0.005863,BENIGN
64,76,udp,0.00888,BENIGN
52,1470,tcp,0.000122,BENIGN
53,1500,tcp,0.000182,BENIGN
128,72,udp,3.5e-05,BENIGN
128,73,udp,0.000188,BENIGN
52,98,tcp,5e-06,BENIGN
128,166,tcp,0.004866,BENIGN
128,1273,tcp,1e-06,BENIGN
128,80,udp,0.0002,BENIGN
128,83,udp,0.000166,BENIGN
128,69,udp,0.000184,BENIGN
64,455,tcp,0.000553,BENIGN
55,1500,tcp,0.000193,BENIGN
64,136,tcp,0.000134,BENIGN
128,233,tcp,0.000451,BENIGN
128,93,udp,4e-06,BENIGN
128,69,udp,0.000194,BENIGN
128,87,udp,0.000137,BENIGN
128,82,udp,3e-06,BENIGN
128,78,tcp,0.0001,BENIGN
245,168,tcp,2e-06,BENIGN
64,78,udp,0.018049,BENIGN
118,2960,tcp,0.000191,BENIGN
128,371,tcp,9.8e-05,BENIGN
52,1470,tcp,0.002363,BENIGN
64,343,tcp,5e-05,BENIGN
245,1500,tcp,0.000252,BENIGN
118,1500,tcp,0.000169,BENIGN
128,76,udp,8.7e-05,BENIGN
128,75,udp,0.000158,BENIGN
128,68,udp,0.000208,BENIGN
64,78,udp,1e-06,BENIGN
128,66,udp,0.000152,BENIGN
128,70,udp,4e-06,BENIGN
128,77,udp,0.000188,BENIGN
64,78,udp,0.0,BENIGN
128,78,udp,0.000369,BENIGN
128,92,udp,5.6e-05,BENIGN
237,1252,tcp,0.000164,BENIGN
64,76,udp,0.005821,BENIGN
128,258,tcp,0.000212,BENIGN
245,1500,tcp,0.000272,BENIGN
128,74,udp,0.000142,BENIGN
118,1500,tcp,9.2e-05,BENIGN
128,76,udp,0.000245,BENIGN
128,1500,tcp,7.2e-05,BENIGN
118,1500,tcp,0.000192,BENIGN
128,61,udp,1e-06,BENIGN
64,76,udp,0.040356,BENIGN
128,86,udp,0.000125,BENIGN
242,1500,tcp,0.000106,BENIGN
53,298,tcp,0.006246,BENIGN
118,1500,tcp,0.000114,BENIGN
64,221,tcp,9e-05,BENIGN
128,74,udp,6.8e-05,BENIGN
118,2960,tcp,5.3e-05,BENIGN
57,1500,tcp,0.000222,BENIGN
64,76,udp,0.421377,BENIGN
64,332,tcp,3.9e-05,BENIGN
118,2960,tcp,7.3e-05,BENIGN
128,84,udp,0.000168,BENIGN
128,83,udp,0.000217,BENIGN
52,1897,tcp,0.000214,BENIGN
128,81,udp,0.000167,BENIGN
118,2960,tcp,1.5e-05,BENIGN
64,64,udp,4e-06,BENIGN
64,78,udp,6e-06,BENIGN
128,59,udp,0.000156,BENIGN
64,76,udp,0.140363,BENIGN
128,71,udp,4.6e-05,BENIGN
55,1500,tcp,4.9e-05,BENIGN
242,1500,tcp,0.000206,BENIGN
255,65,udp,0.005239,BENIGN
128,68,udp,0.000122,BENIGN
55,1500,tcp,0.000127,BENIGN
128,92,udp,0.000245,BENIGN
128,83,udp,4.7e-05,BENIGN
118,1500,tcp,1e-06,BENIGN
64,167,tcp,0.000599,BENIGN
128,84,udp,0.000187,BENIGN
128,83,udp,9.7e-05,BENIGN
128,72,udp,0.000244,BENIGN
52,729,tcp,0.000149,BENIGN
128,82,udp,0.000231,BENIGN
240,2948,tcp,0.000192,BENIGN
64,76,udp,0.004916,BENIGN
241,1500,tcp,0.004564,BENIGN
128,83,udp,0.000177,BENIGN
52,1470,tcp,1e-06,BENIGN
128,61,udp,4e-06,BENIGN
128,5880,tcp,0.000645,BENIGN
128,72,udp,0.000168,BENIGN
64,76,udp,0.003296,BENIGN
54,2960,tcp,0.000188,BENIGN
245,1500,tcp,0.000244,BENIGN
255,215,udp,5e-06,BENIGN
128,166,tcp,0.004579,BENIGN
128,63,udp,0.000128,BENIGN
64,76,udp,0.15174,BENIGN
64,1500,tcp,1.7e-05,BENIGN
128,73,udp,0.000178,BENIGN
128,74,udp,0.000166,BENIGN
52,1470,tcp,0.000195,BENIGN
64,76,udp,3e-06,BENIGN
128,75,udp,1.2e-05,BENIGN
55,2960,tcp,0.000191,BENIGN
51,1500,tcp,2e-06,BENIGN
64,76,udp,0.006179,BENIGN
128,86,udp,6.6e-05,BENIGN
64,76,udp,0.63912,BENIGN
44,1470,tcp,4e-06,BENIGN
128,70,udp,3.3e-05,BENIGN
64,76,udp,0.018504,BENIGN
128,78,udp,0.02604,BENIGN
64,76,udp,0.005206,BENIGN
128,76,udp,0.151071,BENIGN
128,474,tcp,0.000206,BENIGN
57,1500,tcp,0.009899,BENIGN
128,105,udp,0.001276,BENIGN
241,1500,tcp,0.000177,BENIGN
53,2948,tcp,0.000192,BENIGN
128,72,udp,0.003016,BENIGN
128,64,udp,4e-06,BENIGN
128,405,tcp,0.125548,BENIGN
128,70,udp,0.000157,BENIGN
64,90,udp,0.000164,BENIGN
64,76,udp,0.000681,BENIGN
128,78,tcp,0.000267,BENIGN
64,76,udp,0.101993,BENIGN
118,2960,tcp,0.000192,BENIGN
128,76,udp,8.3e-05,BENIGN
64,416,tcp,0.000776,BENIGN
64,489,tcp,0.013018,BENIGN
128,83,udp,2.2e-05,BENIGN
64,785,tcp,4.9e-05,BENIGN
128,78,udp,0.015373,BENIGN
